interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,ligand_subunit_index,ligand_subunit_gene,n_ligand_subunits,ligand_is_complex,receptor_subunit_index,receptor_subunit_gene,n_receptor_subunits,receptor_is_complex
WNT2B_FZD2_LRP5,WNT,WNT2B,FZD2_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD2+LRP5),1,WNT2B,1,False,2,LRP5,2,True
WNT2B_FZD3_LRP5,WNT,WNT2B,FZD3_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD3+LRP5),1,WNT2B,1,False,1,FZD3,2,True
WNT2B_FZD3_LRP5,WNT,WNT2B,FZD3_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD3+LRP5),1,WNT2B,1,False,2,LRP5,2,True
WNT2B_FZD4_LRP5,WNT,WNT2B,FZD4_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD4+LRP5),1,WNT2B,1,False,1,FZD4,2,True
WNT2B_FZD4_LRP5,WNT,WNT2B,FZD4_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD4+LRP5),1,WNT2B,1,False,2,LRP5,2,True
WNT2B_FZD5_LRP5,WNT,WNT2B,FZD5_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD5+LRP5),1,WNT2B,1,False,1,FZD5,2,True
WNT2B_FZD5_LRP5,WNT,WNT2B,FZD5_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD5+LRP5),1,WNT2B,1,False,2,LRP5,2,True
WNT2B_FZD6_LRP5,WNT,WNT2B,FZD6_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD6+LRP5),1,WNT2B,1,False,1,FZD6,2,True
WNT2B_FZD6_LRP5,WNT,WNT2B,FZD6_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD6+LRP5),1,WNT2B,1,False,2,LRP5,2,True
WNT2B_FZD7_LRP5,WNT,WNT2B,FZD7_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD7+LRP5),1,WNT2B,1,False,1,FZD7,2,True
WNT2B_FZD7_LRP5,WNT,WNT2B,FZD7_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD7+LRP5),1,WNT2B,1,False,2,LRP5,2,True
WNT2B_FZD8_LRP5,WNT,WNT2B,FZD8_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD8+LRP5),1,WNT2B,1,False,1,FZD8,2,True
WNT2B_FZD8_LRP5,WNT,WNT2B,FZD8_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD8+LRP5),1,WNT2B,1,False,2,LRP5,2,True
WNT2B_FZD9_LRP5,WNT,WNT2B,FZD9_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD9+LRP5),1,WNT2B,1,False,1,FZD9,2,True
WNT2B_FZD9_LRP5,WNT,WNT2B,FZD9_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT2B - (FZD9+LRP5),1,WNT2B,1,False,2,LRP5,2,True
WNT3_FZD1_LRP5,WNT,WNT3,FZD1_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD1+LRP5),1,WNT3,1,False,1,FZD1,2,True
WNT3_FZD1_LRP5,WNT,WNT3,FZD1_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD1+LRP5),1,WNT3,1,False,2,LRP5,2,True
WNT3_FZD10_LRP5,WNT,WNT3,FZD10_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD10+LRP5),1,WNT3,1,False,1,FZD10,2,True
WNT3_FZD10_LRP5,WNT,WNT3,FZD10_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD10+LRP5),1,WNT3,1,False,2,LRP5,2,True
WNT3_FZD2_LRP5,WNT,WNT3,FZD2_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD2+LRP5),1,WNT3,1,False,1,FZD2,2,True
WNT3_FZD2_LRP5,WNT,WNT3,FZD2_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD2+LRP5),1,WNT3,1,False,2,LRP5,2,True
WNT3_FZD3_LRP5,WNT,WNT3,FZD3_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD3+LRP5),1,WNT3,1,False,1,FZD3,2,True
WNT3_FZD3_LRP5,WNT,WNT3,FZD3_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD3+LRP5),1,WNT3,1,False,2,LRP5,2,True
WNT3_FZD4_LRP5,WNT,WNT3,FZD4_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD4+LRP5),1,WNT3,1,False,1,FZD4,2,True
WNT3_FZD4_LRP5,WNT,WNT3,FZD4_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD4+LRP5),1,WNT3,1,False,2,LRP5,2,True
WNT3_FZD5_LRP5,WNT,WNT3,FZD5_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD5+LRP5),1,WNT3,1,False,1,FZD5,2,True
WNT3_FZD5_LRP5,WNT,WNT3,FZD5_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD5+LRP5),1,WNT3,1,False,2,LRP5,2,True
WNT3_FZD6_LRP5,WNT,WNT3,FZD6_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD6+LRP5),1,WNT3,1,False,1,FZD6,2,True
WNT3_FZD6_LRP5,WNT,WNT3,FZD6_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD6+LRP5),1,WNT3,1,False,2,LRP5,2,True
WNT3_FZD7_LRP5,WNT,WNT3,FZD7_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD7+LRP5),1,WNT3,1,False,1,FZD7,2,True
WNT3_FZD7_LRP5,WNT,WNT3,FZD7_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD7+LRP5),1,WNT3,1,False,2,LRP5,2,True
WNT3_FZD8_LRP5,WNT,WNT3,FZD8_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD8+LRP5),1,WNT3,1,False,1,FZD8,2,True
WNT3_FZD8_LRP5,WNT,WNT3,FZD8_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD8+LRP5),1,WNT3,1,False,2,LRP5,2,True
WNT3_FZD9_LRP5,WNT,WNT3,FZD9_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD9+LRP5),1,WNT3,1,False,1,FZD9,2,True
WNT3_FZD9_LRP5,WNT,WNT3,FZD9_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3 - (FZD9+LRP5),1,WNT3,1,False,2,LRP5,2,True
WNT3A_FZD1_LRP5,WNT,WNT3A,FZD1_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD1+LRP5),1,WNT3A,1,False,1,FZD1,2,True
WNT3A_FZD1_LRP5,WNT,WNT3A,FZD1_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD1+LRP5),1,WNT3A,1,False,2,LRP5,2,True
WNT3A_FZD10_LRP5,WNT,WNT3A,FZD10_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD10+LRP5),1,WNT3A,1,False,1,FZD10,2,True
WNT3A_FZD10_LRP5,WNT,WNT3A,FZD10_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD10+LRP5),1,WNT3A,1,False,2,LRP5,2,True
WNT3A_FZD2_LRP5,WNT,WNT3A,FZD2_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD2+LRP5),1,WNT3A,1,False,1,FZD2,2,True
WNT3A_FZD2_LRP5,WNT,WNT3A,FZD2_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD2+LRP5),1,WNT3A,1,False,2,LRP5,2,True
WNT3A_FZD3_LRP5,WNT,WNT3A,FZD3_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD3+LRP5),1,WNT3A,1,False,1,FZD3,2,True
WNT3A_FZD3_LRP5,WNT,WNT3A,FZD3_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD3+LRP5),1,WNT3A,1,False,2,LRP5,2,True
WNT3A_FZD4_LRP5,WNT,WNT3A,FZD4_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD4+LRP5),1,WNT3A,1,False,1,FZD4,2,True
WNT3A_FZD4_LRP5,WNT,WNT3A,FZD4_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD4+LRP5),1,WNT3A,1,False,2,LRP5,2,True
WNT3A_FZD5_LRP5,WNT,WNT3A,FZD5_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD5+LRP5),1,WNT3A,1,False,1,FZD5,2,True
WNT3A_FZD5_LRP5,WNT,WNT3A,FZD5_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD5+LRP5),1,WNT3A,1,False,2,LRP5,2,True
WNT3A_FZD6_LRP5,WNT,WNT3A,FZD6_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD6+LRP5),1,WNT3A,1,False,1,FZD6,2,True
WNT3A_FZD6_LRP5,WNT,WNT3A,FZD6_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD6+LRP5),1,WNT3A,1,False,2,LRP5,2,True
WNT3A_FZD7_LRP5,WNT,WNT3A,FZD7_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD7+LRP5),1,WNT3A,1,False,1,FZD7,2,True
WNT3A_FZD7_LRP5,WNT,WNT3A,FZD7_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD7+LRP5),1,WNT3A,1,False,2,LRP5,2,True
WNT3A_FZD8_LRP5,WNT,WNT3A,FZD8_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD8+LRP5),1,WNT3A,1,False,1,FZD8,2,True
WNT3A_FZD8_LRP5,WNT,WNT3A,FZD8_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD8+LRP5),1,WNT3A,1,False,2,LRP5,2,True
WNT3A_FZD9_LRP5,WNT,WNT3A,FZD9_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD9+LRP5),1,WNT3A,1,False,1,FZD9,2,True
WNT3A_FZD9_LRP5,WNT,WNT3A,FZD9_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT3A - (FZD9+LRP5),1,WNT3A,1,False,2,LRP5,2,True
WNT4_FZD1_LRP5,WNT,WNT4,FZD1_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD1+LRP5),1,WNT4,1,False,1,FZD1,2,True
WNT4_FZD1_LRP5,WNT,WNT4,FZD1_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD1+LRP5),1,WNT4,1,False,2,LRP5,2,True
WNT4_FZD10_LRP5,WNT,WNT4,FZD10_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD10+LRP5),1,WNT4,1,False,1,FZD10,2,True
WNT4_FZD10_LRP5,WNT,WNT4,FZD10_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD10+LRP5),1,WNT4,1,False,2,LRP5,2,True
WNT4_FZD2_LRP5,WNT,WNT4,FZD2_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD2+LRP5),1,WNT4,1,False,1,FZD2,2,True
WNT4_FZD2_LRP5,WNT,WNT4,FZD2_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD2+LRP5),1,WNT4,1,False,2,LRP5,2,True
WNT4_FZD3_LRP5,WNT,WNT4,FZD3_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD3+LRP5),1,WNT4,1,False,1,FZD3,2,True
WNT4_FZD3_LRP5,WNT,WNT4,FZD3_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD3+LRP5),1,WNT4,1,False,2,LRP5,2,True
WNT4_FZD4_LRP5,WNT,WNT4,FZD4_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD4+LRP5),1,WNT4,1,False,1,FZD4,2,True
WNT4_FZD4_LRP5,WNT,WNT4,FZD4_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD4+LRP5),1,WNT4,1,False,2,LRP5,2,True
WNT4_FZD5_LRP5,WNT,WNT4,FZD5_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD5+LRP5),1,WNT4,1,False,1,FZD5,2,True
WNT4_FZD5_LRP5,WNT,WNT4,FZD5_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD5+LRP5),1,WNT4,1,False,2,LRP5,2,True
WNT4_FZD6_LRP5,WNT,WNT4,FZD6_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD6+LRP5),1,WNT4,1,False,1,FZD6,2,True
WNT4_FZD6_LRP5,WNT,WNT4,FZD6_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD6+LRP5),1,WNT4,1,False,2,LRP5,2,True
WNT4_FZD7_LRP5,WNT,WNT4,FZD7_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD7+LRP5),1,WNT4,1,False,1,FZD7,2,True
WNT4_FZD7_LRP5,WNT,WNT4,FZD7_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD7+LRP5),1,WNT4,1,False,2,LRP5,2,True
WNT4_FZD8_LRP5,WNT,WNT4,FZD8_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD8+LRP5),1,WNT4,1,False,1,FZD8,2,True
WNT4_FZD8_LRP5,WNT,WNT4,FZD8_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD8+LRP5),1,WNT4,1,False,2,LRP5,2,True
WNT4_FZD9_LRP5,WNT,WNT4,FZD9_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD9+LRP5),1,WNT4,1,False,1,FZD9,2,True
WNT4_FZD9_LRP5,WNT,WNT4,FZD9_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT4 - (FZD9+LRP5),1,WNT4,1,False,2,LRP5,2,True
WNT6_FZD1_LRP5,WNT,WNT6,FZD1_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD1+LRP5),1,WNT6,1,False,1,FZD1,2,True
WNT6_FZD1_LRP5,WNT,WNT6,FZD1_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD1+LRP5),1,WNT6,1,False,2,LRP5,2,True
WNT6_FZD10_LRP5,WNT,WNT6,FZD10_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD10+LRP5),1,WNT6,1,False,1,FZD10,2,True
WNT6_FZD10_LRP5,WNT,WNT6,FZD10_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD10+LRP5),1,WNT6,1,False,2,LRP5,2,True
WNT6_FZD2_LRP5,WNT,WNT6,FZD2_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD2+LRP5),1,WNT6,1,False,1,FZD2,2,True
WNT6_FZD2_LRP5,WNT,WNT6,FZD2_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD2+LRP5),1,WNT6,1,False,2,LRP5,2,True
WNT6_FZD3_LRP5,WNT,WNT6,FZD3_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD3+LRP5),1,WNT6,1,False,1,FZD3,2,True
WNT6_FZD3_LRP5,WNT,WNT6,FZD3_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD3+LRP5),1,WNT6,1,False,2,LRP5,2,True
WNT6_FZD4_LRP5,WNT,WNT6,FZD4_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD4+LRP5),1,WNT6,1,False,1,FZD4,2,True
WNT6_FZD4_LRP5,WNT,WNT6,FZD4_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD4+LRP5),1,WNT6,1,False,2,LRP5,2,True
WNT6_FZD5_LRP5,WNT,WNT6,FZD5_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD5+LRP5),1,WNT6,1,False,1,FZD5,2,True
WNT6_FZD5_LRP5,WNT,WNT6,FZD5_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD5+LRP5),1,WNT6,1,False,2,LRP5,2,True
WNT6_FZD6_LRP5,WNT,WNT6,FZD6_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD6+LRP5),1,WNT6,1,False,1,FZD6,2,True
WNT6_FZD6_LRP5,WNT,WNT6,FZD6_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD6+LRP5),1,WNT6,1,False,2,LRP5,2,True
WNT6_FZD7_LRP5,WNT,WNT6,FZD7_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD7+LRP5),1,WNT6,1,False,1,FZD7,2,True
WNT6_FZD7_LRP5,WNT,WNT6,FZD7_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD7+LRP5),1,WNT6,1,False,2,LRP5,2,True
WNT6_FZD8_LRP5,WNT,WNT6,FZD8_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD8+LRP5),1,WNT6,1,False,1,FZD8,2,True
WNT6_FZD8_LRP5,WNT,WNT6,FZD8_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD8+LRP5),1,WNT6,1,False,2,LRP5,2,True
WNT6_FZD9_LRP5,WNT,WNT6,FZD9_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD9+LRP5),1,WNT6,1,False,1,FZD9,2,True
WNT6_FZD9_LRP5,WNT,WNT6,FZD9_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT6 - (FZD9+LRP5),1,WNT6,1,False,2,LRP5,2,True
WNT7A_FZD1_LRP5,WNT,WNT7A,FZD1_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT7A - (FZD1+LRP5),1,WNT7A,1,False,1,FZD1,2,True
WNT7A_FZD1_LRP5,WNT,WNT7A,FZD1_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT7A - (FZD1+LRP5),1,WNT7A,1,False,2,LRP5,2,True
WNT7A_FZD10_LRP5,WNT,WNT7A,FZD10_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT7A - (FZD10+LRP5),1,WNT7A,1,False,1,FZD10,2,True
WNT7A_FZD10_LRP5,WNT,WNT7A,FZD10_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT7A - (FZD10+LRP5),1,WNT7A,1,False,2,LRP5,2,True
WNT7A_FZD2_LRP5,WNT,WNT7A,FZD2_LRP5,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: hsa04310; PMID: 23209147,Secreted Signaling,WNT7A - (FZD2+LRP5),1,WNT7A,1,False,1,FZD2,2,True
