gene_symbol,log2FC,t,p_value,fdr,mean_expr,n_case,n_ctrl,log2FC_icm,fdr_icm,log2FC_nicm,fdr_nicm,gse,platform,technology,log_scale_branch,probe_collapse_method
PDHA2,-0.04792559891686072,-1.0451348186477245,0.29714108200968203,0.5685426702303404,6.006426681723808,194,16,-0.056234728567142504,0.5649218184786582,-0.03749087796075105,0.6316677845947182,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ID3,-0.1342713534021024,-1.0449623088588182,0.2972206229621885,0.5685490042796782,6.890128239452378,194,16,-0.137788497888883,0.6273707169120388,-0.12985447427905628,0.48593075188141416,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
FCGBP,-0.08640978162823282,-1.0449303813351198,0.2972353457024458,0.5685490042796782,6.247886603719052,194,16,-0.07986941022452412,0.6298127030203775,-0.09462327129795423,0.5399811900467311,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
RSBN1,-0.06534080069715274,-1.0447939212771649,0.29729827706807893,0.5685823864012731,4.406522822147617,194,16,-0.0740076204675829,0.5604262009807544,-0.054456887497094326,0.6214397175401822,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MYNN,0.04817698890660441,1.044541725135172,0.2974146061175625,0.568640670900908,5.302984735242854,194,16,0.04209345811343425,0.6506062314273344,0.05581677176308879,0.5034414967067367,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
OCEL1,0.0529302299123481,1.0445147546831834,0.29742704843457707,0.568640670900908,6.334478208990477,194,16,0.06622826118519556,0.5009529712894093,0.03623037668604929,0.7261863192262131,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ING1,-0.05136170296521893,-1.04443205066265,0.2974652045826218,0.568640670900908,6.6805766067666665,194,16,-0.05681794152314921,0.6056996492697277,-0.04450968245058267,0.5630151567167863,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TESC,0.1022461911275666,1.0440731399070375,0.2976308290456656,0.568757943083895,7.425380641261905,194,16,0.10029120390278112,0.6069457357622717,0.10470129136338577,0.550955091155545,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PCSK2,0.05262206095747625,1.0440076259351543,0.2976610680948062,0.568757943083895,4.515967756699999,194,16,0.0465475792083395,0.6143353196335347,0.06025047989824225,0.5520965866864976,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GPATCH1,0.0532577961958744,1.0439799240487802,0.29767385497711835,0.568757943083895,4.650069646842859,194,16,0.037825954814811276,0.7297598125297735,0.07263731793023966,0.4004634049471315,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HOXC8,0.07642702092454992,1.0438963407942603,0.2977124383170367,0.568757943083895,5.830210998119048,194,16,0.06995894665973491,0.6304910649789981,0.084549718838665,0.523958921176799,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
QRSL1,0.08254556654511361,1.0438062739384983,0.2977540183557905,0.568757943083895,6.722207450147618,194,16,0.047788766458340286,0.7907784794494588,0.12619364107266784,0.2775544257100026,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
VIL1,0.057872271060552094,1.0435780662080736,0.29785938965806935,0.5687955101751876,4.708673424795238,194,16,0.06397305018055256,0.5272435963181223,0.050210827514531146,0.653616773117871,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ABAT,0.160509364945245,1.0435493077456341,0.2978726702021677,0.5687955101751876,6.127540085309523,194,16,0.078204953817124,0.8309885399092372,0.263868392873551,0.21886791492850502,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CYAT1,0.04516104413146714,1.0434680985844045,0.2979101744222627,0.5687955101751876,6.974790334423807,194,16,0.05650297573149458,0.4727033808298904,0.030917688168609604,0.7384902705647426,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
WDR45B,-0.045914514153376516,-1.0431386211851135,0.29806236709892586,0.5689991927730602,7.894136782419052,194,16,-0.05768294483798251,0.5314334840243865,-0.03113555468896046,0.7164389269043655,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MAPRE3,0.10574758129059796,1.0428017269939103,0.2982180398246031,0.5692094555552959,7.9144294100285695,194,16,0.12836005886342494,0.4988064136142302,0.07735051643166974,0.7048587741537411,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PHB2,0.05296904044134742,1.0425882371890938,0.29831671791340125,0.5693108849570054,10.019304889214283,194,16,0.050677017738387536,0.6083626844895406,0.05584739453343487,0.5927116259864595,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ESRRB,0.05434083992523675,1.0423625065526723,0.29842107777444493,0.5693678600041742,5.281855084204764,194,16,0.0670861626481231,0.46312017850559783,0.03833508580814943,0.7358675326162165,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
INSM1,0.03550179388659775,1.0423266507426772,0.29843765690348373,0.5693678600041742,3.785463121304759,194,16,0.027517907120371353,0.6716306635411559,0.04552807029069049,0.47645710963142573,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IL9R,0.053068671282788665,1.0417711132986645,0.29869460730190367,0.5697308509628509,6.9039875165095275,194,16,0.061486494141208436,0.5283736201714027,0.04249745187936366,0.6841595005224796,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SIDT1,0.0359225838170139,1.0417182553902997,0.29871906319480784,0.5697308509628509,3.6500568852999993,194,16,0.047592543861106076,0.4890047300805638,0.02126728515698031,0.7539786420112922,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
USP25,-0.08107307772936286,-1.041325407869561,0.2989008650624222,0.5698909716701606,7.582023669419048,194,16,-0.08070460220371382,0.6305404148141585,-0.08153581443606217,0.5394806134645092,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SNAP29,0.06068888821002815,1.041294273838948,0.29891527644054383,0.5698909716701606,7.0541807945428605,194,16,0.04363877604166713,0.742470237668643,0.08210065697964714,0.3581011845793935,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SERINC3,-0.1547012859677979,-1.0411862141867056,0.29896529891733903,0.5698909716701606,8.814498276552381,194,16,-0.22079426451389564,0.4141997177155941,-0.07170080128196908,0.8206120792434031,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
WNT6,0.0804896066726725,1.0411428963334648,0.2989853529982869,0.5698909716701606,8.001796881461903,194,16,0.09210712857407669,0.5581684130505494,0.06590016056395634,0.6329819314749288,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ATP5J,0.09633553968425146,1.0408682494506427,0.299112522323325,0.5700464564155807,11.106605732166667,194,16,0.07789609368050056,0.7456686651662877,0.11949205327036386,0.1888938488068736,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
LY9,0.07119240651677787,1.0404899152614042,0.29928776134033086,0.5702934906686201,6.016360785038092,194,16,0.07847178556018614,0.5297776226806546,0.062050860741272654,0.6536043727548156,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
RIN3,-0.0773783575560828,-1.0403066900866818,0.2993726534250705,0.5703371302209695,5.8581562577904736,194,16,-0.06482125269675705,0.7063521896076159,-0.09314774505379707,0.3565862573653334,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SPATA7,0.033578578503237304,1.040243568901331,0.2994019025468104,0.5703371302209695,3.718454283304759,194,16,0.04096892484027165,0.5807369636638952,0.024297678452028657,0.6025451543678373,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
FUT1,0.05935503381702798,1.0399025967574664,0.29955993556070665,0.5703482963310179,5.43027294877619,194,16,0.05771301564814191,0.6251996766542931,0.0614171031453447,0.5594140194048614,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
LOC101929272,0.03167708020555874,1.0398438976596283,0.29958714694096295,0.5703482963310179,3.9938676574428573,194,16,0.025311838168979667,0.6716306635411559,0.03967063997237782,0.49458858494486263,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TNFAIP3,-0.08927191889821207,-1.0397573711394181,0.2996272614205381,0.5703482963310179,6.895863144738092,194,16,-0.059512687837969834,0.7687049635701836,-0.1266439765087433,0.39530962189532004,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SLC15A2,-0.05295862310116047,-1.0397460238875535,0.29963252237701066,0.5703482963310179,4.328876787423811,194,16,-0.04356094898843645,0.6969763551621109,-0.06476035338226942,0.48072283090779955,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ZNF430,-0.05137494606249512,-1.0397388098223876,0.2996358670854364,0.5703482963310179,5.778564682104759,194,16,-0.05387551052545848,0.6129738991529983,-0.04823470231832055,0.592712027128872,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
KCTD2,0.049714496268669965,1.0392107443039256,0.29988076596966917,0.5706439052692799,7.800095213561909,194,16,0.05150683068285312,0.5620779340937088,0.047463657702031356,0.6243276451918337,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ZNF556,0.045605012273208345,1.039025471675237,0.29996672097783766,0.5706439052692799,5.629072392171432,194,16,0.04534934018517518,0.6370171100823337,0.045926088848829205,0.49871026566543714,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IFNA21,0.061169267400775024,1.039024686692443,0.2999670851963573,0.5706439052692799,5.948904913914287,194,16,0.057080614365730566,0.6549644371299288,0.06630385493313637,0.4813539008226659,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
NCOR2,0.06400236260890663,1.0389824392730416,0.2999866877106316,0.5706439052692799,8.521432273561901,194,16,0.03832125488655961,0.7869507034160814,0.09625305602761608,0.3392914576750498,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
APOOL,0.08738485990396933,1.038911967503673,0.30001938804471096,0.5706439052692799,6.801954160128571,194,16,0.08128276981712984,0.6827962186420297,0.09504794978052492,0.3866453974239292,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CREBBP,0.08726668015334378,1.038529528075787,0.30019688945338296,0.5708946626020982,5.888419781361906,194,16,0.08110926697686595,0.6269336653215638,0.09499924553778823,0.5376469725192378,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ZNF484,0.037556874278974986,1.0382581614415147,0.30032288145760566,0.5710474013662337,4.202200988580951,194,16,0.05184023108102098,0.46539209419270594,0.01961963550435774,0.7881666435725817,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GPR63,0.050283404369838386,1.0378995903367265,0.30048941579514793,0.5712771709657755,4.422618350471429,194,16,0.04691277745833672,0.637104493588284,0.05451628467731398,0.5088441487425434,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
