gene,gencodeId,tissue,median_tpm
NTF3,ENSG00000185652.11,Brain_Cortex,0.0675798
NTF3,ENSG00000185652.11,Brain_Frontal_Cortex_BA9,0.072554
NTF3,ENSG00000185652.11,Brain_Hippocampus,0.148876
NTF3,ENSG00000185652.11,Brain_Hypothalamus,0.07197460000000001
NTF3,ENSG00000185652.11,Brain_Nucleus_accumbens_basal_ganglia,0.0239585
NTF3,ENSG00000185652.11,Brain_Putamen_basal_ganglia,0.0279106
NTF3,ENSG00000185652.11,Brain_Spinal_cord_cervical_c-1,0.07880880000000001
NTF3,ENSG00000185652.11,Brain_Substantia_nigra,0.0257309
NTF3,ENSG00000185652.11,Breast_Mammary_Tissue,1.8696599999999999
NTF3,ENSG00000185652.11,Cells_Cultured_fibroblasts,0.011164700000000001
NTF3,ENSG00000185652.11,Cells_EBV-transformed_lymphocytes,0.00799735
NTF3,ENSG00000185652.11,Cervix_Ectocervix,6.70833
NTF3,ENSG00000185652.11,Cervix_Endocervix,4.44624
NTF3,ENSG00000185652.11,Colon_Sigmoid,1.08692
NTF3,ENSG00000185652.11,Colon_Transverse,0.9579719999999999
NTF3,ENSG00000185652.11,Esophagus_Gastroesophageal_Junction,0.7639130000000001
NTF3,ENSG00000185652.11,Esophagus_Mucosa,1.58341
NTF3,ENSG00000185652.11,Esophagus_Muscularis,0.39803099999999997
NTF3,ENSG00000185652.11,Fallopian_Tube,2.33185
NTF3,ENSG00000185652.11,Heart_Atrial_Appendage,1.0641
NTF3,ENSG00000185652.11,Heart_Left_Ventricle,0.381643
NTF3,ENSG00000185652.11,Kidney_Cortex,0.88015
NTF3,ENSG00000185652.11,Kidney_Medulla,1.59845
NTF3,ENSG00000185652.11,Liver,2.03607
NTF3,ENSG00000185652.11,Lung,1.2619
NTF3,ENSG00000185652.11,Minor_Salivary_Gland,2.03898
NTF3,ENSG00000185652.11,Muscle_Skeletal,0.47858100000000003
NTF3,ENSG00000185652.11,Nerve_Tibial,3.6005800000000003
NTF3,ENSG00000185652.11,Ovary,8.78477
NTF3,ENSG00000185652.11,Pancreas,0.06300650000000001
NTF3,ENSG00000185652.11,Pituitary,0.939865
NTF3,ENSG00000185652.11,Prostate,2.93722
NTF3,ENSG00000185652.11,Skin_Not_Sun_Exposed_Suprapubic,1.47022
NTF3,ENSG00000185652.11,Skin_Sun_Exposed_Lower_leg,2.33561
NTF3,ENSG00000185652.11,Small_Intestine_Terminal_Ileum,1.2424899999999999
NTF3,ENSG00000185652.11,Spleen,1.9818200000000001
NTF3,ENSG00000185652.11,Stomach,1.25105
NTF3,ENSG00000185652.11,Testis,0.966276
NTF3,ENSG00000185652.11,Thyroid,0.782129
NTF3,ENSG00000185652.11,Uterus,2.34543
NTF3,ENSG00000185652.11,Vagina,5.45654
NTF3,ENSG00000185652.11,Whole_Blood,0.0
LGALS9,ENSG00000168961.16,Adipose_Subcutaneous,26.8373
LGALS9,ENSG00000168961.16,Adipose_Visceral_Omentum,24.1925
LGALS9,ENSG00000168961.16,Adrenal_Gland,13.0479
LGALS9,ENSG00000168961.16,Artery_Aorta,13.3737
LGALS9,ENSG00000168961.16,Artery_Coronary,18.9079
LGALS9,ENSG00000168961.16,Artery_Tibial,6.78227
LGALS9,ENSG00000168961.16,Bladder,15.7057
LGALS9,ENSG00000168961.16,Brain_Amygdala,4.5484
LGALS9,ENSG00000168961.16,Brain_Anterior_cingulate_cortex_BA24,3.28965
LGALS9,ENSG00000168961.16,Brain_Caudate_basal_ganglia,4.3673
LGALS9,ENSG00000168961.16,Brain_Cerebellar_Hemisphere,2.31517
LGALS9,ENSG00000168961.16,Brain_Cerebellum,2.6772
LGALS9,ENSG00000168961.16,Brain_Cortex,3.92305
LGALS9,ENSG00000168961.16,Brain_Frontal_Cortex_BA9,3.25621
LGALS9,ENSG00000168961.16,Brain_Hippocampus,5.00171
LGALS9,ENSG00000168961.16,Brain_Hypothalamus,5.81581
LGALS9,ENSG00000168961.16,Brain_Nucleus_accumbens_basal_ganglia,3.9003400000000004
LGALS9,ENSG00000168961.16,Brain_Putamen_basal_ganglia,4.1779
LGALS9,ENSG00000168961.16,Brain_Spinal_cord_cervical_c-1,16.7724
LGALS9,ENSG00000168961.16,Brain_Substantia_nigra,8.533439999999999
LGALS9,ENSG00000168961.16,Breast_Mammary_Tissue,18.8226
LGALS9,ENSG00000168961.16,Cells_Cultured_fibroblasts,0.7037399999999999
LGALS9,ENSG00000168961.16,Cells_EBV-transformed_lymphocytes,125.07600000000001
LGALS9,ENSG00000168961.16,Cervix_Ectocervix,10.4863
LGALS9,ENSG00000168961.16,Cervix_Endocervix,18.142
LGALS9,ENSG00000168961.16,Colon_Sigmoid,9.9401
LGALS9,ENSG00000168961.16,Colon_Transverse,82.1449
LGALS9,ENSG00000168961.16,Esophagus_Gastroesophageal_Junction,9.67517
LGALS9,ENSG00000168961.16,Esophagus_Mucosa,15.6599
LGALS9,ENSG00000168961.16,Esophagus_Muscularis,9.8105
LGALS9,ENSG00000168961.16,Fallopian_Tube,13.1972
LGALS9,ENSG00000168961.16,Heart_Atrial_Appendage,7.316089999999999
LGALS9,ENSG00000168961.16,Heart_Left_Ventricle,5.69222
LGALS9,ENSG00000168961.16,Kidney_Cortex,5.56736
LGALS9,ENSG00000168961.16,Kidney_Medulla,9.001719999999999
LGALS9,ENSG00000168961.16,Liver,3.15341
LGALS9,ENSG00000168961.16,Lung,52.8566
LGALS9,ENSG00000168961.16,Minor_Salivary_Gland,14.9522
LGALS9,ENSG00000168961.16,Muscle_Skeletal,2.11622
LGALS9,ENSG00000168961.16,Nerve_Tibial,18.2263
LGALS9,ENSG00000168961.16,Ovary,10.9172
LGALS9,ENSG00000168961.16,Pancreas,5.34169
LGALS9,ENSG00000168961.16,Pituitary,6.33131
LGALS9,ENSG00000168961.16,Prostate,13.8171
LGALS9,ENSG00000168961.16,Skin_Not_Sun_Exposed_Suprapubic,7.07835
LGALS9,ENSG00000168961.16,Skin_Sun_Exposed_Lower_leg,8.551210000000001
LGALS9,ENSG00000168961.16,Small_Intestine_Terminal_Ileum,52.2542
LGALS9,ENSG00000168961.16,Spleen,112.988
LGALS9,ENSG00000168961.16,Stomach,41.1188
LGALS9,ENSG00000168961.16,Testis,6.571110000000001
LGALS9,ENSG00000168961.16,Thyroid,12.7199
LGALS9,ENSG00000168961.16,Uterus,11.7124
LGALS9,ENSG00000168961.16,Vagina,11.960999999999999
LGALS9,ENSG00000168961.16,Whole_Blood,67.7692
SEMA3B,ENSG00000012171.19,Adipose_Subcutaneous,22.6553
SEMA3B,ENSG00000012171.19,Adipose_Visceral_Omentum,44.6474
SEMA3B,ENSG00000012171.19,Adrenal_Gland,239.43
SEMA3B,ENSG00000012171.19,Artery_Aorta,56.1903
SEMA3B,ENSG00000012171.19,Artery_Coronary,48.7599
SEMA3B,ENSG00000012171.19,Artery_Tibial,30.3832
SEMA3B,ENSG00000012171.19,Bladder,33.4827
SEMA3B,ENSG00000012171.19,Brain_Amygdala,38.6726
SEMA3B,ENSG00000012171.19,Brain_Anterior_cingulate_cortex_BA24,20.9253
SEMA3B,ENSG00000012171.19,Brain_Caudate_basal_ganglia,45.2114
SEMA3B,ENSG00000012171.19,Brain_Cerebellar_Hemisphere,17.3248
SEMA3B,ENSG00000012171.19,Brain_Cerebellum,24.4664
SEMA3B,ENSG00000012171.19,Brain_Cortex,38.9562
SEMA3B,ENSG00000012171.19,Brain_Frontal_Cortex_BA9,30.8633
SEMA3B,ENSG00000012171.19,Brain_Hippocampus,64.3979
SEMA3B,ENSG00000012171.19,Brain_Hypothalamus,36.6654
SEMA3B,ENSG00000012171.19,Brain_Nucleus_accumbens_basal_ganglia,20.6401
SEMA3B,ENSG00000012171.19,Brain_Putamen_basal_ganglia,63.3778
SEMA3B,ENSG00000012171.19,Brain_Spinal_cord_cervical_c-1,184.477
SEMA3B,ENSG00000012171.19,Brain_Substantia_nigra,75.3695
SEMA3B,ENSG00000012171.19,Breast_Mammary_Tissue,28.1923
SEMA3B,ENSG00000012171.19,Cells_Cultured_fibroblasts,8.674760000000001
SEMA3B,ENSG00000012171.19,Cells_EBV-transformed_lymphocytes,0.6242260000000001
SEMA3B,ENSG00000012171.19,Cervix_Ectocervix,98.656
SEMA3B,ENSG00000012171.19,Cervix_Endocervix,109.654
SEMA3B,ENSG00000012171.19,Colon_Sigmoid,82.9977
SEMA3B,ENSG00000012171.19,Colon_Transverse,57.8371
SEMA3B,ENSG00000012171.19,Esophagus_Gastroesophageal_Junction,76.4873
SEMA3B,ENSG00000012171.19,Esophagus_Mucosa,10.806
SEMA3B,ENSG00000012171.19,Esophagus_Muscularis,73.5081
SEMA3B,ENSG00000012171.19,Fallopian_Tube,85.2514
SEMA3B,ENSG00000012171.19,Heart_Atrial_Appendage,33.0118
SEMA3B,ENSG00000012171.19,Heart_Left_Ventricle,12.0738
SEMA3B,ENSG00000012171.19,Kidney_Cortex,69.571
SEMA3B,ENSG00000012171.19,Kidney_Medulla,50.7547
SEMA3B,ENSG00000012171.19,Liver,3.5774199999999996
SEMA3B,ENSG00000012171.19,Lung,99.6064
SEMA3B,ENSG00000012171.19,Minor_Salivary_Gland,20.8085
SEMA3B,ENSG00000012171.19,Muscle_Skeletal,3.67412
SEMA3B,ENSG00000012171.19,Nerve_Tibial,621.573
SEMA3B,ENSG00000012171.19,Ovary,55.1506
SEMA3B,ENSG00000012171.19,Pancreas,29.3298
SEMA3B,ENSG00000012171.19,Pituitary,12.9072
SEMA3B,ENSG00000012171.19,Prostate,62.1973
SEMA3B,ENSG00000012171.19,Skin_Not_Sun_Exposed_Suprapubic,10.6324
SEMA3B,ENSG00000012171.19,Skin_Sun_Exposed_Lower_leg,10.7009
SEMA3B,ENSG00000012171.19,Small_Intestine_Terminal_Ileum,81.7475
SEMA3B,ENSG00000012171.19,Spleen,7.535139999999999
SEMA3B,ENSG00000012171.19,Stomach,67.8389
SEMA3B,ENSG00000012171.19,Testis,31.0693
SEMA3B,ENSG00000012171.19,Thyroid,56.4078
SEMA3B,ENSG00000012171.19,Uterus,103.334
SEMA3B,ENSG00000012171.19,Vagina,63.9801
SEMA3B,ENSG00000012171.19,Whole_Blood,0.9229129999999999
WNT9A,ENSG00000143816.7,Adipose_Subcutaneous,2.7709099999999998
WNT9A,ENSG00000143816.7,Adipose_Visceral_Omentum,4.53955
WNT9A,ENSG00000143816.7,Adrenal_Gland,1.86989
WNT9A,ENSG00000143816.7,Artery_Aorta,2.3324
WNT9A,ENSG00000143816.7,Artery_Coronary,1.88937
WNT9A,ENSG00000143816.7,Artery_Tibial,1.53351
WNT9A,ENSG00000143816.7,Bladder,8.13332
WNT9A,ENSG00000143816.7,Brain_Amygdala,0.6109060000000001
WNT9A,ENSG00000143816.7,Brain_Anterior_cingulate_cortex_BA24,0.996108
WNT9A,ENSG00000143816.7,Brain_Caudate_basal_ganglia,0.224005
WNT9A,ENSG00000143816.7,Brain_Cerebellar_Hemisphere,2.73806
WNT9A,ENSG00000143816.7,Brain_Cerebellum,3.14396
WNT9A,ENSG00000143816.7,Brain_Cortex,0.939801
WNT9A,ENSG00000143816.7,Brain_Frontal_Cortex_BA9,1.02061
WNT9A,ENSG00000143816.7,Brain_Hippocampus,0.597295
WNT9A,ENSG00000143816.7,Brain_Hypothalamus,1.09664
WNT9A,ENSG00000143816.7,Brain_Nucleus_accumbens_basal_ganglia,0.13462000000000002
WNT9A,ENSG00000143816.7,Brain_Putamen_basal_ganglia,0.162276
WNT9A,ENSG00000143816.7,Brain_Spinal_cord_cervical_c-1,0.733484
WNT9A,ENSG00000143816.7,Brain_Substantia_nigra,0.6085520000000001
WNT9A,ENSG00000143816.7,Breast_Mammary_Tissue,4.870480000000001
WNT9A,ENSG00000143816.7,Cells_Cultured_fibroblasts,0.574706
WNT9A,ENSG00000143816.7,Cells_EBV-transformed_lymphocytes,0.0686802
WNT9A,ENSG00000143816.7,Cervix_Ectocervix,7.734839999999999
WNT9A,ENSG00000143816.7,Cervix_Endocervix,7.3292
WNT9A,ENSG00000143816.7,Colon_Sigmoid,31.6071
WNT9A,ENSG00000143816.7,Colon_Transverse,9.71747
WNT9A,ENSG00000143816.7,Esophagus_Gastroesophageal_Junction,16.1359
WNT9A,ENSG00000143816.7,Esophagus_Mucosa,7.61448
WNT9A,ENSG00000143816.7,Esophagus_Muscularis,19.3282
WNT9A,ENSG00000143816.7,Fallopian_Tube,13.7895
WNT9A,ENSG00000143816.7,Heart_Atrial_Appendage,1.54473
WNT9A,ENSG00000143816.7,Heart_Left_Ventricle,2.02165
WNT9A,ENSG00000143816.7,Kidney_Cortex,0.751559
WNT9A,ENSG00000143816.7,Kidney_Medulla,0.557417
WNT9A,ENSG00000143816.7,Liver,0.148069
WNT9A,ENSG00000143816.7,Lung,8.65206
WNT9A,ENSG00000143816.7,Minor_Salivary_Gland,4.03503
WNT9A,ENSG00000143816.7,Muscle_Skeletal,17.4627
WNT9A,ENSG00000143816.7,Nerve_Tibial,13.4482
WNT9A,ENSG00000143816.7,Ovary,19.9367
WNT9A,ENSG00000143816.7,Pancreas,1.94166
WNT9A,ENSG00000143816.7,Pituitary,5.698119999999999
WNT9A,ENSG00000143816.7,Prostate,4.51894
WNT9A,ENSG00000143816.7,Skin_Not_Sun_Exposed_Suprapubic,1.88579
WNT9A,ENSG00000143816.7,Skin_Sun_Exposed_Lower_leg,2.01706
WNT9A,ENSG00000143816.7,Small_Intestine_Terminal_Ileum,4.710369999999999
WNT9A,ENSG00000143816.7,Spleen,1.8634
WNT9A,ENSG00000143816.7,Stomach,3.53585
WNT9A,ENSG00000143816.7,Testis,3.7964800000000003
WNT9A,ENSG00000143816.7,Thyroid,4.91826
WNT9A,ENSG00000143816.7,Uterus,15.7221
WNT9A,ENSG00000143816.7,Vagina,7.3918800000000005
WNT9A,ENSG00000143816.7,Whole_Blood,0.0353435
GRN,ENSG00000030582.17,Adipose_Subcutaneous,189.899
GRN,ENSG00000030582.17,Adipose_Visceral_Omentum,160.33
GRN,ENSG00000030582.17,Adrenal_Gland,116.125
GRN,ENSG00000030582.17,Artery_Aorta,188.922
GRN,ENSG00000030582.17,Artery_Coronary,166.645
GRN,ENSG00000030582.17,Artery_Tibial,130.458
GRN,ENSG00000030582.17,Bladder,144.346
GRN,ENSG00000030582.17,Brain_Amygdala,17.984
GRN,ENSG00000030582.17,Brain_Anterior_cingulate_cortex_BA24,17.9164
GRN,ENSG00000030582.17,Brain_Caudate_basal_ganglia,20.6402
GRN,ENSG00000030582.17,Brain_Cerebellar_Hemisphere,28.1351
GRN,ENSG00000030582.17,Brain_Cerebellum,29.8619
GRN,ENSG00000030582.17,Brain_Cortex,23.3786
GRN,ENSG00000030582.17,Brain_Frontal_Cortex_BA9,24.7505
GRN,ENSG00000030582.17,Brain_Hippocampus,18.3096
GRN,ENSG00000030582.17,Brain_Hypothalamus,29.7425
GRN,ENSG00000030582.17,Brain_Nucleus_accumbens_basal_ganglia,21.8683
GRN,ENSG00000030582.17,Brain_Putamen_basal_ganglia,20.2806
GRN,ENSG00000030582.17,Brain_Spinal_cord_cervical_c-1,47.8883
GRN,ENSG00000030582.17,Brain_Substantia_nigra,25.6475
GRN,ENSG00000030582.17,Breast_Mammary_Tissue,146.16899999999998
GRN,ENSG00000030582.17,Cells_Cultured_fibroblasts,292.526
GRN,ENSG00000030582.17,Cells_EBV-transformed_lymphocytes,218.548
GRN,ENSG00000030582.17,Cervix_Ectocervix,128.091
GRN,ENSG00000030582.17,Cervix_Endocervix,155.207
GRN,ENSG00000030582.17,Colon_Sigmoid,129.379
GRN,ENSG00000030582.17,Colon_Transverse,178.512
GRN,ENSG00000030582.17,Esophagus_Gastroesophageal_Junction,115.544
GRN,ENSG00000030582.17,Esophagus_Mucosa,503.843
GRN,ENSG00000030582.17,Esophagus_Muscularis,111.522
GRN,ENSG00000030582.17,Fallopian_Tube,119.64200000000001
GRN,ENSG00000030582.17,Heart_Atrial_Appendage,84.97200000000001
GRN,ENSG00000030582.17,Heart_Left_Ventricle,55.9925
GRN,ENSG00000030582.17,Kidney_Cortex,85.5273
GRN,ENSG00000030582.17,Kidney_Medulla,105.751
GRN,ENSG00000030582.17,Liver,40.1041
GRN,ENSG00000030582.17,Lung,354.749
GRN,ENSG00000030582.17,Minor_Salivary_Gland,253.003
GRN,ENSG00000030582.17,Muscle_Skeletal,31.8044
GRN,ENSG00000030582.17,Nerve_Tibial,140.235
GRN,ENSG00000030582.17,Ovary,103.088
GRN,ENSG00000030582.17,Pancreas,39.4858
GRN,ENSG00000030582.17,Pituitary,99.4312
GRN,ENSG00000030582.17,Prostate,131.904
GRN,ENSG00000030582.17,Skin_Not_Sun_Exposed_Suprapubic,195.838
GRN,ENSG00000030582.17,Skin_Sun_Exposed_Lower_leg,213.767
GRN,ENSG00000030582.17,Small_Intestine_Terminal_Ileum,193.563
GRN,ENSG00000030582.17,Spleen,384.35900000000004
GRN,ENSG00000030582.17,Stomach,103.316
GRN,ENSG00000030582.17,Testis,83.7199
GRN,ENSG00000030582.17,Thyroid,189.90400000000002
GRN,ENSG00000030582.17,Uterus,146.18
GRN,ENSG00000030582.17,Vagina,250.593
GRN,ENSG00000030582.17,Whole_Blood,300.905
CCL5,ENSG00000271503.5,Adipose_Subcutaneous,8.21239
CCL5,ENSG00000271503.5,Adipose_Visceral_Omentum,16.6876
CCL5,ENSG00000271503.5,Adrenal_Gland,3.59959
CCL5,ENSG00000271503.5,Artery_Aorta,10.5669
CCL5,ENSG00000271503.5,Artery_Coronary,9.41031
CCL5,ENSG00000271503.5,Artery_Tibial,2.7572
CCL5,ENSG00000271503.5,Bladder,6.5258199999999995
CCL5,ENSG00000271503.5,Brain_Amygdala,1.04021
CCL5,ENSG00000271503.5,Brain_Anterior_cingulate_cortex_BA24,0.617645
CCL5,ENSG00000271503.5,Brain_Caudate_basal_ganglia,0.941315
CCL5,ENSG00000271503.5,Brain_Cerebellar_Hemisphere,0.570297
CCL5,ENSG00000271503.5,Brain_Cerebellum,0.5625060000000001
CCL5,ENSG00000271503.5,Brain_Cortex,0.624413
CCL5,ENSG00000271503.5,Brain_Frontal_Cortex_BA9,0.536121
CCL5,ENSG00000271503.5,Brain_Hippocampus,1.1702700000000001
CCL5,ENSG00000271503.5,Brain_Hypothalamus,1.84526
CCL5,ENSG00000271503.5,Brain_Nucleus_accumbens_basal_ganglia,0.753786
CCL5,ENSG00000271503.5,Brain_Putamen_basal_ganglia,1.03564
CCL5,ENSG00000271503.5,Brain_Spinal_cord_cervical_c-1,8.31306
CCL5,ENSG00000271503.5,Brain_Substantia_nigra,2.25769
CCL5,ENSG00000271503.5,Breast_Mammary_Tissue,7.48503
CCL5,ENSG00000271503.5,Cells_Cultured_fibroblasts,0.102756
CCL5,ENSG00000271503.5,Cells_EBV-transformed_lymphocytes,56.9949
CCL5,ENSG00000271503.5,Cervix_Ectocervix,8.1852
CCL5,ENSG00000271503.5,Cervix_Endocervix,13.1582
CCL5,ENSG00000271503.5,Colon_Sigmoid,2.80321
CCL5,ENSG00000271503.5,Colon_Transverse,12.5155
CCL5,ENSG00000271503.5,Esophagus_Gastroesophageal_Junction,3.5847
CCL5,ENSG00000271503.5,Esophagus_Mucosa,5.9488199999999996
CCL5,ENSG00000271503.5,Esophagus_Muscularis,4.07215
CCL5,ENSG00000271503.5,Fallopian_Tube,15.2917
CCL5,ENSG00000271503.5,Heart_Atrial_Appendage,2.925
CCL5,ENSG00000271503.5,Heart_Left_Ventricle,1.03151
CCL5,ENSG00000271503.5,Kidney_Cortex,3.89756
CCL5,ENSG00000271503.5,Kidney_Medulla,3.1522799999999997
CCL5,ENSG00000271503.5,Liver,7.1573199999999995
CCL5,ENSG00000271503.5,Lung,48.7983
CCL5,ENSG00000271503.5,Minor_Salivary_Gland,8.156360000000001
CCL5,ENSG00000271503.5,Muscle_Skeletal,0.691246
CCL5,ENSG00000271503.5,Nerve_Tibial,6.34499
CCL5,ENSG00000271503.5,Ovary,2.59629
CCL5,ENSG00000271503.5,Pancreas,1.57375
CCL5,ENSG00000271503.5,Pituitary,4.6294
CCL5,ENSG00000271503.5,Prostate,12.4367
CCL5,ENSG00000271503.5,Skin_Not_Sun_Exposed_Suprapubic,2.20756
CCL5,ENSG00000271503.5,Skin_Sun_Exposed_Lower_leg,2.1598599999999997
CCL5,ENSG00000271503.5,Small_Intestine_Terminal_Ileum,48.4633
CCL5,ENSG00000271503.5,Spleen,135.836
CCL5,ENSG00000271503.5,Stomach,13.2519
CCL5,ENSG00000271503.5,Testis,1.17682
CCL5,ENSG00000271503.5,Thyroid,13.2826
CCL5,ENSG00000271503.5,Uterus,8.684989999999999
CCL5,ENSG00000271503.5,Vagina,11.7961
CCL5,ENSG00000271503.5,Whole_Blood,221.113
GZMA,ENSG00000145649.7,Adipose_Subcutaneous,4.36249
GZMA,ENSG00000145649.7,Adipose_Visceral_Omentum,5.6087
GZMA,ENSG00000145649.7,Adrenal_Gland,1.18572
GZMA,ENSG00000145649.7,Artery_Aorta,3.6534800000000005
GZMA,ENSG00000145649.7,Artery_Coronary,3.6741300000000003
GZMA,ENSG00000145649.7,Artery_Tibial,0.9713309999999999
GZMA,ENSG00000145649.7,Bladder,2.87419
GZMA,ENSG00000145649.7,Brain_Amygdala,0.374305
GZMA,ENSG00000145649.7,Brain_Anterior_cingulate_cortex_BA24,0.218763
GZMA,ENSG00000145649.7,Brain_Caudate_basal_ganglia,0.343564
GZMA,ENSG00000145649.7,Brain_Cerebellar_Hemisphere,0.17835
GZMA,ENSG00000145649.7,Brain_Cerebellum,0.184845
GZMA,ENSG00000145649.7,Brain_Cortex,0.214729
GZMA,ENSG00000145649.7,Brain_Frontal_Cortex_BA9,0.251542
GZMA,ENSG00000145649.7,Brain_Hippocampus,0.403516
GZMA,ENSG00000145649.7,Brain_Hypothalamus,0.534036
GZMA,ENSG00000145649.7,Brain_Nucleus_accumbens_basal_ganglia,0.26304
GZMA,ENSG00000145649.7,Brain_Putamen_basal_ganglia,0.386746
GZMA,ENSG00000145649.7,Brain_Spinal_cord_cervical_c-1,1.8404
GZMA,ENSG00000145649.7,Brain_Substantia_nigra,0.672305
GZMA,ENSG00000145649.7,Breast_Mammary_Tissue,2.9714099999999997
GZMA,ENSG00000145649.7,Cells_Cultured_fibroblasts,0.0
GZMA,ENSG00000145649.7,Cells_EBV-transformed_lymphocytes,0.20667600000000003
GZMA,ENSG00000145649.7,Cervix_Ectocervix,5.54373
GZMA,ENSG00000145649.7,Cervix_Endocervix,7.0719
GZMA,ENSG00000145649.7,Colon_Sigmoid,1.0054
GZMA,ENSG00000145649.7,Colon_Transverse,4.43736
GZMA,ENSG00000145649.7,Esophagus_Gastroesophageal_Junction,1.11837
GZMA,ENSG00000145649.7,Esophagus_Mucosa,2.52175
GZMA,ENSG00000145649.7,Esophagus_Muscularis,1.19589
GZMA,ENSG00000145649.7,Fallopian_Tube,4.67288
GZMA,ENSG00000145649.7,Heart_Atrial_Appendage,0.975893
GZMA,ENSG00000145649.7,Heart_Left_Ventricle,0.418
GZMA,ENSG00000145649.7,Kidney_Cortex,1.05759
GZMA,ENSG00000145649.7,Kidney_Medulla,1.35483
GZMA,ENSG00000145649.7,Liver,2.90897
GZMA,ENSG00000145649.7,Lung,15.638
GZMA,ENSG00000145649.7,Minor_Salivary_Gland,2.5659799999999997
GZMA,ENSG00000145649.7,Muscle_Skeletal,0.311109
GZMA,ENSG00000145649.7,Nerve_Tibial,2.88159
GZMA,ENSG00000145649.7,Ovary,1.02315
GZMA,ENSG00000145649.7,Pancreas,0.500384
GZMA,ENSG00000145649.7,Pituitary,1.3639
GZMA,ENSG00000145649.7,Prostate,2.87451
GZMA,ENSG00000145649.7,Skin_Not_Sun_Exposed_Suprapubic,0.667168
GZMA,ENSG00000145649.7,Skin_Sun_Exposed_Lower_leg,0.807236
GZMA,ENSG00000145649.7,Small_Intestine_Terminal_Ileum,12.8424
GZMA,ENSG00000145649.7,Spleen,67.3196
GZMA,ENSG00000145649.7,Stomach,3.3831900000000004
GZMA,ENSG00000145649.7,Testis,1.4161700000000002
GZMA,ENSG00000145649.7,Thyroid,3.49404
GZMA,ENSG00000145649.7,Uterus,3.3543199999999995
GZMA,ENSG00000145649.7,Vagina,3.8633599999999997
GZMA,ENSG00000145649.7,Whole_Blood,40.2677
CCL4,ENSG00000275302.1,Adipose_Subcutaneous,4.02781
CCL4,ENSG00000275302.1,Adipose_Visceral_Omentum,17.0617
CCL4,ENSG00000275302.1,Adrenal_Gland,3.96885
CCL4,ENSG00000275302.1,Artery_Aorta,8.88942
CCL4,ENSG00000275302.1,Artery_Coronary,7.98572
CCL4,ENSG00000275302.1,Artery_Tibial,1.71038
CCL4,ENSG00000275302.1,Bladder,6.99335
CCL4,ENSG00000275302.1,Brain_Amygdala,0.680824
CCL4,ENSG00000275302.1,Brain_Anterior_cingulate_cortex_BA24,0.503625
CCL4,ENSG00000275302.1,Brain_Caudate_basal_ganglia,0.689449
CCL4,ENSG00000275302.1,Brain_Cerebellar_Hemisphere,0.33476500000000003
CCL4,ENSG00000275302.1,Brain_Cerebellum,0.32423
CCL4,ENSG00000275302.1,Brain_Cortex,0.611176
CCL4,ENSG00000275302.1,Brain_Frontal_Cortex_BA9,0.5243979999999999
CCL4,ENSG00000275302.1,Brain_Hippocampus,0.9349459999999999
CCL4,ENSG00000275302.1,Brain_Hypothalamus,0.771099
CCL4,ENSG00000275302.1,Brain_Nucleus_accumbens_basal_ganglia,0.5585399999999999
CCL4,ENSG00000275302.1,Brain_Putamen_basal_ganglia,0.599542
CCL4,ENSG00000275302.1,Brain_Spinal_cord_cervical_c-1,4.11634
CCL4,ENSG00000275302.1,Brain_Substantia_nigra,1.23117
CCL4,ENSG00000275302.1,Breast_Mammary_Tissue,4.60077
CCL4,ENSG00000275302.1,Cells_Cultured_fibroblasts,0.0
CCL4,ENSG00000275302.1,Cells_EBV-transformed_lymphocytes,199.898
CCL4,ENSG00000275302.1,Cervix_Ectocervix,4.9285
CCL4,ENSG00000275302.1,Cervix_Endocervix,9.03955
CCL4,ENSG00000275302.1,Colon_Sigmoid,1.81505
CCL4,ENSG00000275302.1,Colon_Transverse,3.8583300000000005
CCL4,ENSG00000275302.1,Esophagus_Gastroesophageal_Junction,2.0948700000000002
CCL4,ENSG00000275302.1,Esophagus_Mucosa,2.29062
CCL4,ENSG00000275302.1,Esophagus_Muscularis,2.28456
CCL4,ENSG00000275302.1,Fallopian_Tube,11.4463
CCL4,ENSG00000275302.1,Heart_Atrial_Appendage,2.26874
CCL4,ENSG00000275302.1,Heart_Left_Ventricle,0.597553
CCL4,ENSG00000275302.1,Kidney_Cortex,2.4763900000000003
CCL4,ENSG00000275302.1,Kidney_Medulla,4.173
CCL4,ENSG00000275302.1,Liver,5.44638
CCL4,ENSG00000275302.1,Lung,30.7683
CCL4,ENSG00000275302.1,Minor_Salivary_Gland,4.95349
CCL4,ENSG00000275302.1,Muscle_Skeletal,0.39556399999999997
CCL4,ENSG00000275302.1,Nerve_Tibial,4.98693
CCL4,ENSG00000275302.1,Ovary,2.20605
CCL4,ENSG00000275302.1,Pancreas,0.978852
CCL4,ENSG00000275302.1,Pituitary,2.46583
CCL4,ENSG00000275302.1,Prostate,6.2682
CCL4,ENSG00000275302.1,Skin_Not_Sun_Exposed_Suprapubic,0.9580209999999999
CCL4,ENSG00000275302.1,Skin_Sun_Exposed_Lower_leg,0.856857
CCL4,ENSG00000275302.1,Small_Intestine_Terminal_Ileum,12.7415
CCL4,ENSG00000275302.1,Spleen,86.6688
CCL4,ENSG00000275302.1,Stomach,5.75241
CCL4,ENSG00000275302.1,Testis,4.92324
CCL4,ENSG00000275302.1,Thyroid,6.36241
