gene,gene_symbol,log2FC,t,p_value,fdr,mean_expr,n_case,n_ctrl
ENSG00000254093,PINX1,0.06936315965941028,0.8840033138413373,0.3772798282733638,0.4403073977387147,9.59608681105067,194,166
ENSG00000162595,DIRAS3,-0.08980963199326934,-0.8839763818204396,0.3772943473140509,0.4403073977387147,11.451870861327627,194,166
ENSG00000261737,RP4-612B15.3,-0.045079362679234104,-0.8837070513820066,0.37743956225950964,0.4404521306892896,8.114073900721458,194,166
ENSG00000235296,AC137723.5,0.1341555659325404,0.8835860652532036,0.3775048056327341,0.4405035300047081,6.203071264331519,194,166
ENSG00000080819,CPOX,-0.04795008911027103,-0.883524043802591,0.3775382542278021,0.44051782487972796,11.977707651583058,194,166
ENSG00000111481,COPZ1,-0.02969365576929969,-0.8829685928251306,0.3778378945224658,0.4408426975504666,14.486836025601956,194,166
ENSG00000258315,C17orf49,0.05603690538002789,0.8828496286152697,0.3779020893754281,0.44089284298847803,7.413615771509605,194,166
ENSG00000011376,LARS2,0.04682450799744557,0.8825589896581074,0.37805895084466395,0.4410510895134431,12.319687018583954,194,166
ENSG00000198563,DDX39B,-0.09230789898576112,-0.8824877688510624,0.3780973957448787,0.4410711789027913,13.913264846931154,194,166
ENSG00000159363,ATP13A2,0.0701797719978769,0.8823254628657353,0.3781850173409081,0.4411486301072922,10.548103414120249,194,166
ENSG00000235016,RP11-493K19.3,0.17828881990760068,0.882210523388905,0.37824707551479264,0.4411962548424397,5.34964768189574,194,166
ENSG00000144158,RP11-395L14.17,-0.10036241444892238,-0.8818097528924077,0.37846350895596864,0.4414239310553957,5.052085070369525,194,166
ENSG00000111843,TMEM14C,0.031468162049468194,0.881340269579911,0.37871714765619324,0.441680460379613,14.423140876821433,194,166
ENSG00000182405,PGBD4,0.0640357001967023,0.8813239660568235,0.3787259575335318,0.441680460379613,8.758222010941916,194,166
ENSG00000120832,MTERFD3,-0.03592162136705279,-0.8811285555329713,0.3788315606871634,0.4417788250639698,13.342046997825175,194,166
ENSG00000152760,TCTEX1D1,0.065029880373773,0.8808138508812549,0.37900167065415913,0.4419523998577005,9.870139399543977,194,166
ENSG00000250327,RP11-173M11.2,0.10240112144305681,0.8794409045737632,0.3797443528920385,0.4427935920463165,6.09866630419566,194,166
ENSG00000116221,MRPL37,0.04594578640879994,0.8792346101319426,0.37985602350258657,0.44289895216334235,13.984644862668615,194,166
ENSG00000206630,SNORD60,-0.11951041329021908,-0.8780119132022435,0.3805183057273453,0.4436462584896747,4.903999253762249,194,166
ENSG00000196966,HIST1H3E,-0.10845367312524348,-0.8778613314086384,0.38059991862921,0.4437165166358268,8.34512262748177,194,166
ENSG00000257815,RP11-611E13.2,0.05350066465542001,0.8776789867344451,0.3806987609516315,0.4438068524254378,8.32260460472821,194,166
ENSG00000227782,AC002553.1,0.08078769297683139,0.8776230784419974,0.3807290699457991,0.4438172885254754,5.216600909845212,194,166
ENSG00000141933,TPGS1,0.13067070782693813,0.8775549332530717,0.3807660148165856,0.44383545848684464,7.4642967035016685,194,166
ENSG00000126062,TMEM115,0.06382792184496855,0.8772120387910329,0.3809519483802504,0.44402728359919147,12.333520941987242,194,166
ENSG00000213860,RPL21P75,0.13129704815647456,0.8765276306912196,0.3813232341046861,0.4444351165411936,7.230238788589983,194,166
ENSG00000270945,HSPE1P7,0.09742677324752994,0.8763747204812403,0.3814062170975961,0.4445069035671103,5.123601589736848,194,166
ENSG00000224914,LINC00863,-0.07452350931389387,-0.8754556456954226,0.3819052251397437,0.4450635085031972,8.949886591144745,194,166
ENSG00000148343,FAM73B,0.05594123075580699,0.8754136612713492,0.3819280300180858,0.4450651259914675,12.95194665348591,194,166
ENSG00000213214,ARHGEF35,-0.12177510913272405,-0.8749188107751582,0.38219688350290026,0.4453534504919687,6.236770690111305,194,166
ENSG00000260360,RP11-533E19.5,0.06598226122172776,0.874480990935592,0.38243484922828735,0.4456041628305052,6.192050541169063,194,166
ENSG00000197860,SGTB,-0.0575961247281541,-0.874444057730613,0.3824549274936187,0.4456041628305052,11.136275639162378,194,166
ENSG00000248636,RP11-768F21.1,-0.08517793430693263,-0.8740282411880275,0.38268102562388356,0.44582293963545194,6.616580471815367,194,166
ENSG00000255121,RP11-110I1.12,0.07904469219267304,0.8740198173167649,0.38268560691098563,0.44582293963545194,6.808844516834285,194,166
ENSG00000149311,ATM,-0.07374395489775286,-0.8736342025551392,0.38289535801895347,0.4460422913275336,13.288570421675027,194,166
ENSG00000080200,CRYBG3,-0.055815686696093984,-0.8734695552355092,0.38298493774742576,0.4461216362852721,13.153493091394626,194,166
ENSG00000072163,LIMS2,-0.08474394711338916,-0.8732248875780974,0.38311807798408676,0.4462282192333708,14.635774469156743,194,166
ENSG00000104447,TRPS1,0.05895757686293423,0.873222490583784,0.38311938249178584,0.4462282192333708,10.723871832161866,194,166
ENSG00000233654,AC093388.3,-0.07238499438577159,-0.8729893875744303,0.38324625636672854,0.44635097537168555,5.7651273189623415,194,166
ENSG00000173928,SWSAP1,0.06595301361803803,0.871539712525509,0.3840358689794856,0.44723496999189183,8.560201586240405,194,166
ENSG00000250404,AC090587.2,0.10359702841427039,0.8715168766674176,0.3840483152641985,0.44723496999189183,7.8082938956752,194,166
ENSG00000160789,LMNA,0.08268222979207875,0.8714639563733865,0.38407715949688803,0.44724349722653983,14.56442289780304,194,166
ENSG00000147697,GSDMC,-0.0995846024705388,-0.8711580408171962,0.384243925011568,0.447412618684675,8.681940703282505,194,166
ENSG00000123560,PLP1,0.08275744574998789,0.8708849153106367,0.38439285307994125,0.44756095247950806,11.062416504589304,194,166
ENSG00000143061,IGSF3,-0.04749620193801957,-0.8708036595042942,0.3844371665507337,0.4475816115441886,12.342825823985775,194,166
ENSG00000248527,MTATP6P1,0.06526389343186127,0.870773394878524,0.3844536723961198,0.4475816115441886,12.463316595396387,194,166
ENSG00000266967,AARSD1,-0.05318664253975027,-0.8707250973129853,0.3844800140215447,0.44758720359541315,8.587472835645526,194,166
ENSG00000135473,PAN2,-0.04814064489606483,-0.8704007670155492,0.3846569333757285,0.44776807822546566,13.574370648978054,194,166
ENSG00000269893,SNHG8,0.06752493887363362,0.8700315542369478,0.3848583965709062,0.44797750177225126,11.96546505663605,194,166
ENSG00000173786,CNP,0.03648168724825142,0.8693750427962851,0.38521678599860887,0.4483526859514779,12.608032639013006,194,166
ENSG00000136603,SKIL,-0.07173700577851733,-0.8693620728984401,0.38522386832508726,0.4483526859514779,12.64079105893771,194,166
ENSG00000182568,SATB1,-0.05873310143513696,-0.8689449743831251,0.38545167123313856,0.4485926960067122,13.711513379331137,194,166
ENSG00000125656,CLPP,0.08745694895090002,0.8684089170024079,0.3857445661700842,0.4489084297239469,12.10146542498659,194,166
ENSG00000228397,RP1-224A6.3,-0.10823015362760637,-0.868119622525889,0.385902689693169,0.4490672972625011,4.401834494228306,194,166
ENSG00000121848,RNF115,0.04336647732059724,0.868028852887425,0.3859523110510793,0.44909989226454333,15.582576248719652,194,166
ENSG00000172738,TMEM217,0.0986288381951722,0.8679671497918975,0.38598604473340153,0.4491139975142675,5.997035507168265,194,166
ENSG00000145912,NHP2,0.0769066571199911,0.8676401032003539,0.38616487447115494,0.44929691822322776,12.80607285566644,194,166
ENSG00000213492,NT5C3AP1,0.08417391927260681,0.867137015599651,0.3864400629361916,0.4495919240777627,5.794998627089507,194,166
ENSG00000126953,TIMM8A,-0.04009133974524364,-0.8669004267565632,0.38656951836204617,0.4497173577272396,11.307675882142867,194,166
ENSG00000114383,TUSC2,-0.03714696865538117,-0.8665893336985533,0.3867397810493103,0.4498902479839743,12.979319756529996,194,166
ENSG00000241627,UBQLN4P1,-0.10777352466621731,-0.8664196466042619,0.3868326709533959,0.44997311699314413,4.819792738815721,194,166
ENSG00000118946,PCDH17,0.0609428093078784,0.8661219934705681,0.38699564488520144,0.45012389094102373,10.548399482419414,194,166
ENSG00000157014,TATDN2,-0.04356761019705927,-0.8661037977565692,0.38700560894294167,0.45012389094102373,11.69386172959931,194,166
ENSG00000182858,ALG12,0.04865930036596882,0.8658603964200247,0.38713891175826753,0.4502537343434384,11.117804205563834,194,166
ENSG00000169758,C15orf27,0.10053330486748507,0.8657844484962671,0.3871805116650114,0.450276916050736,4.550238328850646,194,166
ENSG00000198915,RASGEF1A,0.061020787805292756,0.8653499025324486,0.3874185835997594,0.4505285722320425,8.220280506422164,194,166
ENSG00000273097,RP11-219C20.3,-0.09887733992350463,-0.8651741027697077,0.387514923355989,0.450591255932414,5.03714937989337,194,166
ENSG00000246145,RP11-346I3.4,-0.0997432184225186,-0.8651724078274324,0.38751585227005936,0.450591255932414,4.737862921774006,194,166
ENSG00000188566,NDOR1,0.0671327884132099,0.8641287094566259,0.38808811057576076,0.45123141195517735,9.59417218827828,194,166
ENSG00000198040,ZNF84,-0.03921395317727627,-0.8636541748864619,0.3883484680746394,0.4515088684714715,8.535079296974766,194,166
ENSG00000243708,PLA2G4B,0.12059300092475177,0.8633005673210591,0.38854254736998506,0.45170924066549145,5.539876057364613,194,166
ENSG00000144711,IQSEC1,0.029087631896899807,0.863110151427664,0.388647082656616,0.451805494779992,13.805951140775543,194,166
ENSG00000163221,S100A12,-0.1586378541374219,-0.8625238223042273,0.3889690759672203,0.45215452076270096,8.057650539846744,194,166
ENSG00000238000,RP11-274E7.2,-0.0771012164360184,-0.8623821856739046,0.3890468827445853,0.4522196705624358,6.99976142117346,194,166
ENSG00000255252,RP1-65P5.3,0.1371842991255496,0.8622234555106506,0.38913409099869944,0.4522957405360464,4.651686630272065,194,166
ENSG00000110066,SUV420H1,-0.03321700578937072,-0.8616276671260626,0.38946153083132434,0.45265101074976233,13.274094594954938,194,166
ENSG00000245910,SNHG6,-0.05862998661476519,-0.8615181948185321,0.3895217141064636,0.4526956401122096,13.283559641685331,194,166
ENSG00000085662,AKR1B1,-0.04647823619176399,-0.8609801869238287,0.38981757079495355,0.45301414487696734,15.385968345018682,194,166
ENSG00000269800,PLEKHA3P1,-0.09711235509776663,-0.8609333043225941,0.3898433585709415,0.45301877953714337,5.567553224766539,194,166
ENSG00000162062,C16orf59,0.09915754364192712,0.8605344580475577,0.39006278609769635,0.45324842081727956,6.641350050681817,194,166
ENSG00000223474,AL020996.1,0.11260449906750569,0.8602888903949061,0.3901979240192823,0.45338009835307275,5.837273130810855,194,166
ENSG00000269486,CTC-360G5.9,0.07489219520611083,0.8591281141994777,0.3908370955163015,0.45409737682680656,5.865910858601155,194,166
ENSG00000197769,MAP1LC3C,0.09824012906589723,0.858107034384776,0.3913998720107007,0.4547258198833997,6.446259268092202,194,166
ENSG00000106952,TNFSF8,-0.10666339014379202,-0.8577297030185262,0.39160796621404936,0.4549421481380903,7.615785484110536,194,166
ENSG00000178927,C17orf62,0.05647102199127975,0.8574753697795994,0.39174826629983533,0.4550796982490289,11.87350333419331,194,166
ENSG00000272440,RP11-379F4.6,0.11389856256147503,0.8572279971524241,0.39188475601927214,0.45521280686620985,5.390167032885795,194,166
ENSG00000126522,ASL,0.06125503457413894,0.856928957673464,0.39204979198968537,0.4553790580368706,10.093372797139947,194,166
ENSG00000266501,RP11-766H1.1,-0.09281011992476712,-0.8561625182665511,0.3924729731155107,0.4558451181708824,4.442738541219828,194,166
ENSG00000272195,RP11-156E8.1,-0.0851246588602101,-0.8559282729460445,0.3926023645703187,0.45596991774078094,7.366939828032235,194,166
ENSG00000131174,COX7B,-0.04356397931331057,-0.8549903525134008,0.39312070924662473,0.45654640990578454,16.208244276732,194,166
ENSG00000117036,ETV3,-0.0510523930847959,-0.852739974970874,0.39436608428702963,0.4579671191712078,11.950615563844574,194,166
ENSG00000268758,EMR4P,-0.13325188716058475,-0.8517180148702592,0.39493243485897706,0.45859918019693796,5.736828876328147,194,166
ENSG00000159588,CCDC17,0.056524299574799236,0.8516023373691471,0.3949965721961555,0.4586480285415605,8.660956014860835,194,166
ENSG00000011021,CLCN6,0.025533533394903097,0.8514462843972304,0.3950831057135729,0.45872287517229626,12.546054062922202,194,166
ENSG00000142959,BEST4,-0.0852859994961133,-0.8513022196997423,0.3951630017832689,0.4587900072662222,5.590217872740213,194,166
ENSG00000204805,FAM27E4,0.10491923874191317,0.8509732994698165,0.3953454526476946,0.45897619281965035,4.234106702596374,194,166
ENSG00000115970,THADA,-0.023140850442177716,-0.8503210409109059,0.3957074092928149,0.4593707431156911,12.277494451641152,194,166
ENSG00000157741,UBN2,-0.05547606642295208,-0.8502383759936131,0.39575329673296794,0.45939834987195877,12.720368987797851,194,166
ENSG00000247134,RP11-11N9.4,0.04238961162133269,0.8499656080920267,0.39590473356877637,0.4595484705520159,9.429670028028008,194,166
ENSG00000162231,NXF1,0.02728181878815952,0.8497323043929276,0.3960342883262638,0.4596731761454472,13.947353996729609,194,166
ENSG00000227057,WDR46,0.051099462493755056,0.8491933122475893,0.39633369175811034,0.45999499851579395,12.014453881534044,194,166
ENSG00000269318,AC007292.3,0.12611143808747058,0.8488049986426993,0.3965494801502165,0.4602197446108371,4.690999841595725,194,166
ENSG00000106018,VIPR2,-0.058914495241633405,-0.8485161953135767,0.3967100161993865,0.46038034548720896,12.120470351050356,194,166
ENSG00000154518,ATP5G3,-0.03640573914101263,-0.8483395405546121,0.39680823204230004,0.4604484964069896,16.647709797793215,194,166
ENSG00000112343,TRIM38,-0.037272783010149683,-0.8483308642142274,0.3968130562606601,0.4604484964069896,11.543993165645297,194,166
ENSG00000165416,SUGT1,-0.025837734568599526,-0.8481502975234682,0.3969134630084347,0.4605392894906914,13.919951727061708,194,166
ENSG00000267767,CTC-523E23.4,-0.10592197225756655,-0.8477899058121511,0.3971139100989583,0.4607244907214376,5.912511624995877,194,166
ENSG00000250075,RP11-584P21.2,0.08968928758230302,0.8477835985591411,0.3971174186902647,0.4607244907214376,5.590774003687249,194,166
ENSG00000256745,RP11-680H20.1,0.07807154127321432,0.8472953535123027,0.3973890760508613,0.4610139222583012,7.3986657145005505,194,166
ENSG00000166295,ANAPC16,-0.029006466322567072,-0.8462547497469427,0.3979684386844095,0.46166027265271375,15.802531957079038,194,166
ENSG00000140750,ARHGAP17,-0.10178159428741347,-0.8458778313912685,0.3981784163590865,0.4618780725848829,11.930661779908334,194,166
ENSG00000117118,SDHB,-0.031537973349244366,-0.8449513383175947,0.39869484172595004,0.462451300843211,15.5890689829749,194,166
ENSG00000133027,PEMT,0.07796200604273629,0.8448678721868753,0.39874138545474214,0.462479473747558,10.322458906414136,194,166
ENSG00000271122,RP11-379H18.1,-0.051486673413596085,-0.8443700273810569,0.3990190699235712,0.4627757167140157,11.193206599809228,194,166
ENSG00000101544,ADNP2,-0.03512092526713437,-0.8437514714098302,0.3993642466152113,0.463150198611011,11.853049270004226,194,166
ENSG00000183718,TRIM52,0.03667180867793361,0.8435614505208456,0.3994703213825211,0.4632473632059247,12.296145441919968,194,166
ENSG00000146001,PCDHB18,-0.08264270696322477,-0.8430455261207443,0.39975841007466595,0.46355557835844163,6.531765573760194,194,166
ENSG00000224004,ATP5C1P1,0.07033722460748049,0.8428713842550279,0.3998556780282127,0.46364249777392524,8.571929402944875,194,166
ENSG00000099381,SETD1A,-0.04552118982914377,-0.8428161820873034,0.39988651450337737,0.46365238285413624,11.329726615548253,194,166
ENSG00000123975,CKS2,-0.06449102139815595,-0.8422471465921443,0.40020446702337753,0.4639754159331559,9.529828609914912,194,166
ENSG00000134444,KIAA1468,-0.0472001382815245,-0.8422376496080043,0.4002097748232433,0.4639754159331559,12.772729975798022,194,166
ENSG00000189266,PNRC2,-0.08075245200773871,-0.8421253304360053,0.40027255246763555,0.46402230909460745,11.367818128141458,194,166
