gene,gene_symbol,logFC,t,P.Value,adj.P.Val,AveExpr,s2_prior_gene,limma_variant,df_prior
ENSG00000180105,AC017081.2,0.074058323876298,0.721661739486728,0.473089053142865,0.59146254803767,0.794603824444147,0.140726757570809,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180113,TDRD6,0.128653945456374,0.983185867525788,0.329159455579945,0.449702791778799,2.02259748653837,0.133943781237399,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180138,CSNK1A1L,-0.291894880008575,-4.86111981772172,7.71588152514919e-06,6.71119349805553e-05,1.28012938106618,0.140554754447296,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180155,LYNX1,-0.0329469799321126,-0.368141785834917,0.713963030110819,0.794299278446636,6.94215154746873,0.071672717967115,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180172,RPS12P23,-0.0869256028326089,-0.77049608495361,0.443795639855867,0.564044461351705,5.30124018231388,0.0814360826780925,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180182,MED14,0.0944231749108749,1.25009906260121,0.215742843908033,0.325668183259862,5.0584511504022,0.0837487632430336,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180185,FAHD1,-0.248115792561566,-2.36300074640444,0.021127719771874,0.0501362872524379,4.09154316937561,0.0960013477884796,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180190,TDRP,-0.202815214742083,-1.16799666063811,0.24707205983669,0.361395876294938,2.67148118649966,0.122671946936612,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180198,RCC1,-0.370889942465108,-3.00087217863472,0.0038145130490977,0.0121071970021342,2.06309695891059,0.133350906692659,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180209,MYLPF,0.171905211437239,1.81675469682573,0.0738627690432235,0.138924651878876,0.318473038886473,0.139002496780724,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180211,RP1-278E11.3,0.0399894267859425,0.503506957079859,0.616309080302655,0.715825485020736,8.82466907723103,0.0697379090255001,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180221,TPT1P10,-0.479912580844395,-4.33493470388438,5.17234426368768e-05,0.0003306859142614,0.754781869891055,0.140636969458471,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180228,PRKRA,-0.33089663668846,-6.78629430018214,4.1213881050943e-09,1.36198511889315e-07,5.71870745128416,0.0780486118583692,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180229,HERC2P3,-0.756939645652196,-4.52703080426077,2.61111845398999e-05,0.0001858057983985,3.82341205658194,0.100427295493661,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180233,ZNRF2,-0.234583047136387,-1.81704658981041,0.0738175301990871,0.138863405740706,2.88432084196759,0.118473837913397,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180257,ZNF816,-0.0399437432133504,-0.416384897985095,0.678499334470338,0.7662845576415,2.20183543506334,0.131181916976759,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180263,FGD6,-0.254902739614798,-1.82329420550314,0.0728547913419476,0.137299886315334,2.39989305451342,0.127773042475009,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180284,RP5-1055C14.6,0.24410859588672,1.61506348303081,0.111138361965697,0.193206071736132,1.35800326067164,0.140260696085861,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180287,PLD5,0.2950416625416,2.10874642011,0.0388223525929113,0.0825182135536173,0.512093017057748,0.13984949500677,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180304,OAZ2,0.402630273869496,4.79643407123732,9.79745469623431e-06,8.14810880267193e-05,7.34462036065575,0.0705407067747198,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180329,CCDC43,-0.271173911469645,-4.74537823963479,1.18191136359153e-05,9.55560072925848e-05,4.78815915910022,0.0866531055663606,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180340,FZD2,0.356257526020028,2.57734693733977,0.0122321700838902,0.0318524894863364,1.17392264310818,0.140823834845001,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180346,TIGD2,0.0688415559427916,1.06196314801225,0.29217996675496,0.410573567958002,1.12447369029361,0.140900276769673,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180353,HCLS1,-0.16595604090663,-0.830363414781044,0.409371173612831,0.529964197672919,4.64864361209715,0.0882992273982818,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180354,MTURN,0.73894330358802,5.32898172244133,1.3236130303327e-06,1.51834353374813e-05,4.19064970332811,0.0944884789168438,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180357,ZNF609,-0.163670168082241,-2.02105032721801,0.0473946295560475,0.0969033532636245,2.67540620975417,0.122595681698624,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180370,PAK2,-0.055374887794345,-0.634771086304886,0.527804529880377,0.641101965277694,4.26135522498836,0.0934488523301805,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180376,CCDC66,-0.0582791897809416,-0.514405061143572,0.608712473483536,0.7101391801189,3.61074085080715,0.104245992494407,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180383,DEFB124,0.531083018933826,2.08602839589742,0.0409027166624223,0.0859808617551255,2.25456252799777,0.130306979752822,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180385,EMC3-AS1,0.107674338581166,1.26716000045124,0.209616798135077,0.318650110812428,0.724456300878948,0.14056026844351,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180389,ATP5EP2,0.111962511597539,1.11414952942551,0.26931557085633,0.386677860908401,7.50714548782188,0.0702019407835807,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180398,MCFD2,-0.462450029998026,-6.54974503065419,1.0725758617573e-08,2.95227853405811e-07,5.6183410351172,0.0787991074628386,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180423,HARBI1,-0.144137735590401,-2.09457765705898,0.0401087537726101,0.0846942078231563,1.96186037859611,0.134795362500566,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180425,C11orf71,0.262363260499883,3.00221236054831,0.003799820875482,0.0120745577058466,3.78672266132564,0.101068344954369,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180447,GAS1,0.26895009628718,1.28250522001324,0.204217752379153,0.312522947498713,3.11607700809639,0.113838708203238,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180448,HMHA1,0.489315873430748,2.49423331764574,0.0151734970902018,0.0381164092233802,2.23682535847714,0.130604170406392,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180458,CTD-3064H18.4,0.667214355024098,5.71546496884611,2.96394647066045e-07,4.37306849644245e-06,1.23360020181604,0.140690789952173,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180479,ZNF571,0.176202945200624,1.81162679904362,0.0746613025588616,0.140123384074634,2.00412970877491,0.134207588942821,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180481,GLIPR1L2,0.227416216785389,1.83516076130936,0.0710551321986732,0.134486691989714,1.44076653827282,0.139852518694326,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180488,FAM73A,-0.0160222976663979,-0.164007329650862,0.870234001959851,0.910893702605596,2.02259626384766,0.133943798841041,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180509,KCNE1,0.0668826981430995,0.534378619018828,0.594901699821049,0.698103810351838,3.3339366343834,0.10952584895914,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180525,PRR26,-0.159786013469693,-1.28202933303703,0.204383617861751,0.312647145664383,0.752128274405932,0.140630539208107,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180530,NRIP1,-0.0578242133838936,-0.586254373886024,0.559733837949008,0.668944983879494,2.49783309044027,0.125979646442777,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180543,TSPYL5,0.0732991959169679,1.11776923470212,0.267777578514305,0.38499945831409,3.83589249549253,0.100211046704133,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180573,HIST1H2AC,0.391645136113647,2.92464831627162,0.0047425059973495,0.0145240556734595,4.44757881481817,0.0908615357508849,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180574,EIF2S3L,0.095609492105939,1.23827640210328,0.220064725928342,0.330723516365318,3.72160305194493,0.102225046828874,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180581,SRP9P1,-0.198696250060367,-1.63106191091964,0.107710866244385,0.188509072562863,5.53345742760667,0.0794646174218046,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180592,SKIDA1,-0.348965908723294,-4.22170621278055,7.68855214625326e-05,0.0004629188720099,1.06897415020302,0.140951306628215,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180596,HIST1H2BC,-0.335932148438104,-2.2085615692431,0.0307352610683718,0.0682210080040549,2.82071977257271,0.119739110231673,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180611,MB21D2,0.500650536340517,4.64936820750644,1.67805283485418e-05,0.0001280157994834,2.09294095202214,0.132901839097788,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180616,SSTR2,-0.35512329260016,-3.13261139608831,0.0025973953023916,0.0087930981266071,0.572381499840697,0.140078949895375,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180626,ZNF594,-0.128736374015231,-1.45377629284454,0.150817114698615,0.247243021552312,2.25163631034516,0.130356204472377,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180628,PCGF5,-0.298746014762682,-2.59545447086377,0.011664302458495,0.0306763734084293,5.37305617027597,0.080802149929594,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180644,PRF1,0.595667741508685,3.44178314226776,0.0010148574186502,0.0040165328834226,1.36780123042092,0.140217619373437,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180667,YOD1,-0.035736962633546,-0.331750950170175,0.741144046579064,0.815511553864368,2.35453440311945,0.12858163724978,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180672,AC007362.1,0.253240121472818,1.80183962523703,0.0762054258431703,0.142423067957018,0.868803714217005,0.140858605927324,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180673,EXOC5P1,-0.0152469935215189,-0.198380653569249,0.843366066911373,0.891802631565066,1.0336537298887,0.140965454729331,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180694,TMEM64,0.0230432990149433,0.220268587865046,0.826351951905359,0.878883923445548,2.99206763831326,0.116319881626728,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180712,RP11-290F5.2,-0.222086390055019,-2.46912395618862,0.0161798434342945,0.0402247100471342,0.546506666882001,0.139982854199256,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180730,SHISA2,0.452036474341299,4.51129460298603,2.76288532885894e-05,0.0001948336580473,0.413329869235842,0.139435586493599,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180747,CTD-2547E10.2,0.192875248192553,1.44474327122136,0.153330894715738,0.250340654230504,1.63295672692827,0.138495500918705,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180758,GPR157,-0.382737904189419,-2.23591858688412,0.0287947834539231,0.0646725081353018,4.53003487581069,0.0897827085197006,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180764,PIPSL,-0.0868509779303256,-2.08921315336678,0.0406053721785587,0.085478834015394,2.93095973878343,0.117542559104064,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180769,WDFY3-AS2,0.376770204525454,3.18106159626753,0.0022494621244504,0.0077983726497959,1.79398443765017,0.136890547821596,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180771,SRSF8,0.342925483220687,3.75163391754031,0.0003765484963471,0.0017572263162865,2.60121974043735,0.124027018923109,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180772,AGTR2,0.228044394165285,2.22475113405335,0.0295734821158975,0.066097622478763,0.34491401723927,0.139126146214649,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180773,SLC36A4,-0.681598342815688,-6.3463143900931,2.43057906824904e-08,5.72623520272436e-07,2.70340579815676,0.122050073631189,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180776,ZDHHC20,-0.0616506368437668,-0.287188874893137,0.774880744025137,0.840518694073506,3.88298417248281,0.0994036153946883,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180785,OR51E1,0.24796797010796,1.52796864447494,0.131369529265017,0.221220996556492,1.97073550448053,0.134673836908643,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180787,ZFP3,0.126875146744969,2.26755061421488,0.0266863052934329,0.0607014796969105,2.66854371675835,0.122728986922769,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180801,ARSJ,0.437324572550095,2.42317884825512,0.0181777386335744,0.0442592832427631,1.32992179690289,0.1403765413105,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180817,PPA1,-0.372812942529094,-4.49890631536757,2.88836618033606e-05,0.0002028986951303,5.98373052858674,0.0762478832057769,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180822,PSMG4,0.119737829736618,1.26123344774862,0.211730062715373,0.321216290963427,3.42561204166352,0.107745826695212,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180834,MAP6D1,0.0211181624134264,0.241944119488267,0.809584735273004,0.866255716806032,1.93385730423738,0.135172059072374,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180855,ZNF443,0.112835059646134,1.68494477590724,0.0967924331389702,0.17282391085281,1.2405553414252,0.140672286557439,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180867,PDIA3P1,0.0946859322951905,0.930638979562272,0.355482010758039,0.474874520135565,5.81979359938549,0.0773314303700954,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180871,CXCR2,0.440343911883536,2.67228594475622,0.0095115901988477,0.0259331683992973,0.94908518852838,0.140944686483142,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180879,SSR4,0.252553136389785,0.888664612053469,0.377458398386989,0.497211177097272,6.95044631496762,0.0716450178173669,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180881,CAPS2,-0.438418625950613,-4.29322304687012,5.98906127019576e-05,0.0003756665686515,3.81408694727112,0.100589477715985,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180884,ZNF792,-0.161208361189436,-2.16836204996299,0.0337949491287613,0.073720363939781,1.43889386529587,0.13986288300194,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180891,CUEDC1,-0.440370884173707,-6.34294768448468,2.46361156433784e-08,5.77920014717795e-07,6.28596034382901,0.0744943612468814,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180900,SCRIB,1.52468317500954,6.58357069672036,9.35766332861429e-09,2.65578242914429e-07,6.03818254151534,0.0759090712729189,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180901,KCTD2,0.239857649100056,1.975240039439,0.0524878753620157,0.105331502947588,4.39909046551831,0.091514734956113,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180902,D2HGDH,0.319092794116928,2.92347694656469,0.004758275018539,0.0145626212678016,5.39525789796231,0.0806106296701324,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180917,CMTR2,-0.0139224807314217,-0.147421057046091,0.883255755944227,0.920040582520587,3.03648505605504,0.115430571891722,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180953,ST20,0.191952215436534,1.99399381831461,0.0503487886792684,0.1017658634652,3.34933618802578,0.109225039739367,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180957,PITPNB,0.191547926427937,1.93738675054185,0.057043025617987,0.112676946564199,5.31287677965008,0.0813318547293339,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180964,TCEAL8,-0.49004327635285,-5.04220188531739,3.927665525162e-06,3.80438336234746e-05,6.68646453275912,0.0726210857917281,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180979,LRRC57,0.133380060565127,1.37608519598873,0.173515305172575,0.275892557587815,3.86894914967091,0.0996428307573562,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180992,MRPL14,-0.150504928547797,-2.27621866958934,0.0261328659011018,0.0596863433642386,5.33642565445569,0.081122723090334,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180998,GPR137C,0.320419283849519,3.55476873237702,0.0007108696001442,0.0029621819967975,0.921121102692227,0.140921728343988,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000180999,C1orf105,-2.10241180449706,-8.08341248630874,2.06720332877298e-11,2.2533544742993103e-09,2.77962148292073,0.120552676594363,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181004,BBS12,-0.12725709504174,-0.826232745456611,0.411692909439419,0.532164698868299,2.17818321442739,0.131565812846388,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181007,ZFP82,0.0934314758877579,1.32779043773265,0.188888883910065,0.294475270134448,2.27636454928518,0.129937846625022,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181016,LSMEM1,0.406017566501412,2.72642192355973,0.0082195990198125,0.022929897443862,2.69729643121252,0.122169349490923,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181019,NQO1,-1.57436426063334,-11.5305796507415,2.26358409977776e-17,5.51056973623674e-14,4.20508209738633,0.0942736264106823,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181026,AEN,0.218313418320367,1.6919070830779,0.0954501200712778,0.170803016233396,2.18662434151953,0.131429435925128,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181027,FKRP,0.433401507736319,5.1084999696995,3.06028077250519e-06,3.08847313337581e-05,3.81382001835391,0.100594127720817,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181029,TRAPPC5,0.239076039744985,2.67534950873166,0.0094337957059261,0.0257595294014009,6.37272031323273,0.0740464878656046,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181031,RPH3AL,0.314694589168472,2.20369759364555,0.0310920502932433,0.0688386036706712,2.70591241627988,0.122001100433647,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181035,SLC25A42,0.0993537945009779,0.945287170521971,0.348011047869501,0.467832232845334,4.36444487651069,0.0919901663400619,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181036,FCRL6,0.195302900380827,2.05362498455357,0.0440369157713948,0.0914548648863753,0.336047283672483,0.139084910929723,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181038,METTL23,0.32615604635035,4.65394662784433,1.6503518830509e-05,0.0001261221128623,4.76195721060039,0.0869543440839592,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181045,SLC26A11,0.376356043094438,3.07517540800721,0.0030749322952945,0.0100946608615378,2.71470089468717,0.121829235668252,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181061,HIGD1A,-0.675731520292347,-7.2257704212156,6.895709041840301e-10,3.32054912322464e-08,8.592309503363,0.0695390148133721,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181072,CHRM2,-0.114418817494173,-0.674061520554174,0.502661018253467,0.618203924217426,4.39852028606944,0.091522500219242,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181090,EHMT1,-0.0897390407994157,-1.12062715338287,0.266567636030389,0.38351151785579,4.59105587058323,0.0890096097207075,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181092,ADIPOQ,-0.76171803966713,-2.11769113286373,0.0380288458181344,0.0811385735588006,1.25087489543276,0.140643655546106,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181101,SDCCAG3P2,-0.837672826705766,-9.61642127173008,4.09955323542082e-14,2.0413911679106797e-11,1.71250674424993,0.137755845862849,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181104,F2R,1.4400236436785,6.90235047290608,2.5734210958527103e-09,9.27362766614026e-08,3.98100751532112,0.0977680349021653,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181126,HLA-V,0.250456579361615,0.870585061088392,0.387182850573334,0.506821379857913,1.63078861365864,0.138514162579199,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181135,ZNF707,0.355332156751219,3.99279741867838,0.0001686670728264,0.0009028818875221,2.74184599636397,0.12129689982671,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181143,MUC16,-0.223324137862701,-1.96397166805887,0.0538101899965748,0.107502622670279,0.132036079999638,0.138087394770987,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181163,NPM1,0.0759905851519858,0.727592318512597,0.469474466749509,0.587782032370386,8.06187823539585,0.0695267535297153,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181191,PJA1,0.0025268019574316,0.0219587437673589,0.982548097628081,0.988105539899553,4.34799493275768,0.0922184798747039,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181192,DHTKD1,-0.085380108733075,-0.64642751984029,0.520277234738206,0.634209091638705,4.34043091969025,0.0923240239556544,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181195,PENK,2.39605187166301,5.76903419455343,2.40294583479232e-07,3.66621264117502e-06,3.49399124090321,0.106436876674545,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181218,HIST3H2A,-0.0335354046349784,-0.225373107454368,0.822395714199219,0.87579907155171,3.57976910521242,0.104821333877828,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181220,ZNF746,0.126499295104149,1.74649923683184,0.0854456078097851,0.156295981558891,3.02034555585686,0.115753701720912,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181222,POLR2A,0.638146702949991,6.09001807100927,6.76347048314977e-08,1.33382212678498e-06,4.8592605024409,0.0858536324318192,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181227,RP4-682C21.2,0.200922989542026,2.99468190732969,0.0038830636812989,0.0122785286848406,5.68256658401327,0.0783143836205463,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181234,TMEM132C,0.0326795524649588,0.1689263009091,0.866378899345455,0.907856027770765,1.04600865430297,0.140962086037147,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181240,SLC25A41,0.238754329137782,2.98471799317825,0.0039958120874111,0.012573350974462,0.585098296467996,0.140124796388265,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181260,MTHFD2P7,-0.077516891411886,-0.52691094541375,0.600048105565239,0.702677960187358,1.82693497567866,0.136511294616996,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181264,TMEM136,0.525501215462537,4.83423430657203,8.52247971432327e-06,7.29689451116931e-05,3.52002389801972,0.105943298026437,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181274,FRAT2,-0.211491321171834,-1.99157000075186,0.0506209787845489,0.102249990335527,2.73128918688793,0.121504186711719,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181284,TMEM102,-0.0305285999508287,-0.35522822958641,0.723568083752033,0.801890577390341,0.938572150801174,0.140936960714104,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181315,ZNF322,-0.156644043771331,-1.94657433195248,0.0559075584511182,0.110773612376922,3.16012311537098,0.11296012276366,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181350,FAM211A,0.0968980218898105,1.49751719852613,0.139096614232903,0.231686697418497,0.648293660537704,0.140338178752825,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181359,HSP90AA6P,-0.0487235553318502,-0.411084374615179,0.682362084771381,0.769259237321377,5.26124522034565,0.0817988218554045,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181374,CCL13,0.380062069022603,1.10357358956734,0.273844725682731,0.391104748041759,1.24683329504187,0.140655036832575,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181381,DDX60L,0.182582764855037,1.68200349391525,0.0973641266792805,0.173660698106727,3.25280633550818,0.111120899228035,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181392,SYNE4,0.0890630986929147,0.879052733021517,0.382609022995554,0.502493142749707,0.680408499099157,0.140436760178311,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181396,OGFOD3,0.116942833806942,1.93615932567411,0.0571961958642922,0.112943796479067,5.18941728079224,0.0824680563780804,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181404,XXyac-YRM2039.2,0.0173898473461808,0.173341361242072,0.862921487291377,0.905575715420733,2.24639373761567,0.130444202849813,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181408,UTS2R,0.284337471049811,2.33851172609644,0.0224455938170346,0.0526365150948548,0.517419237251435,0.139870533274708,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181409,AATK,-0.0297377118910045,-0.201298904368756,0.841093113314843,0.89023285040709,2.10951457463869,0.132648145360872,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000181418,DDN,-0.587131377656262,-6.30717425274809,2.84333227760583e-08,6.56453216041557e-07,0.599876014005147,0.140176887011226,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
